part_id,material,volume_mm3,surface_area_mm2,tolerance_um,complexity_idx,rev,created_at
P011051,ABS,3787.0,273.0,99.0,0.742,1,2025-01-13
P011052,Steel,39400.0,1250.0,37.0,0.259,1,2025-01-02
P011053,Aluminum,8498.0,442.0,69.0,0.375,1,2025-02-22
P011054,Steel,11799.0,570.0,29.0,0.447,1,2025-02-13
P011055,Aluminum,10212.0,425.0,42.0,0.547,1,2025-02-03
P011056,Steel,20404.0,851.0,50.0,0.352,1,2025-01-28
P011057,Aluminum,4681.0,278.0,45.0,0.413,1,2025-01-24
P011058,Steel,15453.0,624.0,28.0,0.609,1,2025-01-13
P011059,ABS,10755.0,542.0,103.0,0.11,1,2025-01-23
P011060,ABS,17159.0,658.0,72.0,0.277,1,2025-01-28
P011061,Steel,9416.0,427.0,48.0,0.295,1,2025-01-28
P011062,Titanium,7630.0,385.0,15.0,0.465,1,2025-02-06
P011063,Brass,9820.0,513.0,42.0,0.417,1,2025-01-26
P011064,Steel,5119.0,327.0,37.0,0.35,1,2025-01-26
P011065,Steel,7553.0,431.0,15.0,0.384,1,2025-01-18
P011066,Steel,6905.0,411.0,44.0,0.218,1,2025-01-12
P011067,Aluminum,36388.0,991.0,63.0,0.2,1,2025-02-23
P011068,Steel,6741.0,363.0,15.0,0.373,1,2025-01-28
P011069,Aluminum,30702.0,931.0,38.0,0.521,1,2025-02-23
P011070,Brass,13889.0,605.0,46.0,0.642,1,2025-02-11
P011071,ABS,11520.0,500.0,83.0,0.165,1,2025-02-20
P011072,Aluminum,23047.0,873.0,46.0,0.365,1,2025-01-20
P011073,Titanium,7654.0,361.0,34.0,0.516,1,2025-01-17
P011074,Aluminum,12786.0,575.0,43.0,0.561,1,2025-01-04
P011075,Titanium,9120.0,439.0,32.0,0.136,1,2025-02-09
P011076,Steel,19366.0,773.0,30.0,0.273,1,2025-01-13
P011077,Aluminum,9156.0,464.0,54.0,0.126,1,2025-02-18
P011078,Steel,13427.0,517.0,51.0,0.32,1,2025-01-31
P011079,ABS,15183.0,667.0,90.0,0.637,1,2025-02-18
P011080,Aluminum,10321.0,452.0,56.0,0.685,1,2025-02-03
P011081,ABS,4647.0,304.0,90.0,0.534,1,2025-02-11
P011082,Steel,21440.0,747.0,31.0,0.411,1,2025-02-02
P011083,Steel,21124.0,809.0,38.0,0.381,1,2025-01-19
P011084,Titanium,22084.0,789.0,45.0,0.033,1,2025-02-09
P011085,ABS,5538.0,287.0,81.0,0.374,1,2025-01-08
P011086,Steel,11614.0,491.0,55.0,0.431,1,2025-01-27
P011087,Titanium,11268.0,509.0,24.0,0.521,1,2025-01-10
P011088,Steel,10367.0,545.0,38.0,0.715,1,2025-01-06
P011089,Brass,22249.0,768.0,56.0,0.05,1,2025-02-19
P011090,,16239.0,591.0,34.0,0.351,1,2025-01-19
P011091,Brass,15524.0,690.0,69.0,0.682,1,2025-02-20
P011092,ABS,10132.0,536.0,74.0,0.323,1,2025-01-06
P011093,Steel,19260.0,671.0,21.0,0.801,1,2025-01-20
P011094,Titanium,6335.0,321.0,44.0,0.639,1,2025-02-11
P011095,Steel,13120.0,565.0,45.0,0.335,1,2025-02-17
P011096,Aluminum,17766.0,737.0,65.0,0.506,1,2025-02-02
P011097,Steel,9486.0,496.0,35.0,0.268,1,2025-01-15
P011098,Aluminum,10007.0,486.0,60.0,0.133,1,2025-02-11
P011099,ABS,35692.0,1135.0,77.0,0.887,1,2025-02-17
P011100,ABS,4749.0,261.0,54.0,0.327,1,2025-01-05
P011101,Brass,15468.0,701.0,43.0,0.627,1,2025-01-28
P011102,ABS,8565.0,420.0,78.0,0.395,1,2025-01-24
P011103,ABS,7630.0,361.0,77.0,0.557,1,2025-02-19
P011104,Brass,14692.0,587.0,35.0,0.628,1,2025-02-20
P011105,Brass,13142.0,557.0,47.0,0.107,1,2025-02-22
P011106,Aluminum,15412.0,704.0,76.0,0.304,1,2025-02-19
P011107,Titanium,11421.0,477.0,29.0,0.228,1,2025-02-17
P011108,,7660.0,427.0,46.0,0.272,1,2025-01-01
P011109,ABS,18592.0,659.0,95.0,0.42,1,2025-01-20
P011110,Steel,6223.0,308.0,15.0,0.55,1,2025-01-15
P011111,Steel,4280.0,239.0,35.0,0.477,1,2025-01-05
P011112,Aluminum,15265.0,664.0,56.0,0.81,1,2025-01-26
P011113,ABS,9592.0,428.0,87.0,0.552,1,2025-02-15
P011114,Steel,10648.0,496.0,59.0,0.233,1,2025-02-02
P011115,Brass,7281.0,341.0,59.0,0.725,1,2025-01-27
P011116,Aluminum,4348.0,276.0,80.0,0.213,1,2025-02-13
P011117,Brass,4693.0,288.0,15.0,0.268,1,2025-02-02
P011118,Steel,10900.0,545.0,63.0,0.085,1,2025-02-20
P011119,ABS,7222.0,411.0,66.0,0.379,1,2025-01-19
P011120,Brass,20036.0,719.0,39.0,0.255,1,2025-02-02
P011121,ABS,17438.0,679.0,75.0,0.077,1,2025-02-21
P011122,Brass,21672.0,725.0,36.0,0.482,1,2025-02-09
P011123,ABS,6818.0,380.0,101.0,0.434,1,2025-01-01
P011124,,11294.0,488.0,36.0,0.627,1,2025-01-19
P011125,Steel,35545.0,1046.0,50.0,0.402,1,2025-02-07
P011126,Steel,10059.0,459.0,26.0,0.439,1,2025-01-05
P011127,Titanium,4334.0,251.0,15.0,0.505,1,2025-02-06
P011128,Aluminum,15288.0,643.0,76.0,0.387,1,2025-01-16
P011129,,7675.0,415.0,39.0,0.339,1,2025-01-20
P011130,Aluminum,19121.0,739.0,84.0,0.613,1,2025-01-06
P011131,ABS,12651.0,506.0,82.0,0.361,1,2025-02-15
P011132,Aluminum,9266.0,412.0,58.0,0.605,1,2025-01-01
P011133,ABS,9721.0,448.0,66.0,0.439,1,2025-01-13
P011134,ABS,24811.0,771.0,92.0,0.314,1,2025-01-24
P011135,Brass,22962.0,858.0,55.0,0.534,1,2025-02-08
P011136,ABS,11301.0,532.0,68.0,0.719,1,2025-01-14
P011137,Brass,12149.0,549.0,35.0,0.551,1,2025-02-25
P011138,Steel,17502.0,700.0,42.0,0.504,1,2025-02-09
P011139,Aluminum,14983.0,630.0,64.0,0.571,1,2025-03-01
P011140,Aluminum,13265.0,511.0,73.0,0.54,1,2025-02-16
P011141,ABS,5929.0,345.0,78.0,0.771,1,2025-02-18
P011142,Steel,12516.0,592.0,25.0,0.475,1,2025-01-12
P011143,Aluminum,7253.0,355.0,46.0,0.531,1,2025-02-25
P011144,Titanium,41258.0,1304.0,35.0,0.665,1,2025-01-15
P011145,ABS,12469.0,606.0,68.0,0.454,1,2025-02-07
P011146,Brass,17207.0,726.0,82.0,0.452,1,2025-02-09
P011147,ABS,12110.0,601.0,88.0,0.602,1,2025-02-19
P011148,ABS,6902.0,358.0,73.0,0.31,1,2025-02-05
P011149,ABS,19983.0,774.0,71.0,0.211,1,2025-02-17
P011150,Brass,32225.0,1118.0,49.0,0.088,1,2025-02-13
P011151,Steel,16881.0,704.0,35.0,0.287,1,2025-01-07
P011152,Aluminum,17705.0,694.0,44.0,0.084,1,2025-01-25
P011153,ABS,7083.0,344.0,97.0,0.563,1,2025-02-21
P011154,ABS,5796.0,358.0,91.0,0.247,1,2025-02-16
P011155,Titanium,7492.0,360.0,33.0,0.4,1,2025-01-26
P011156,Steel,6285.0,369.0,44.0,0.132,1,2025-02-21
P011157,Steel,5241.0,315.0,20.0,0.39,1,2025-02-03
P011158,Aluminum,29215.0,1002.0,64.0,0.332,1,2025-01-23
P011159,Steel,6596.0,351.0,33.0,0.143,1,2025-02-02
P011160,Steel,10872.0,469.0,28.0,0.635,1,2025-01-28
P011161,Steel,10288.0,474.0,41.0,0.617,1,2025-02-17
P011162,Brass,9828.0,484.0,49.0,0.064,1,2025-01-01
P011163,ABS,9621.0,417.0,74.0,0.158,1,2025-02-12
P011164,ABS,3091.0,209.0,96.0,0.398,1,2025-02-12
P011165,Aluminum,15988.0,593.0,63.0,0.701,1,2025-02-10
P011166,Steel,13822.0,528.0,38.0,0.274,1,2025-01-16
P011167,Steel,16688.0,632.0,50.0,0.417,1,2025-01-24
P011168,Aluminum,33724.0,1170.0,51.0,0.751,1,2025-02-15
P011169,Brass,20992.0,827.0,48.0,0.481,1,2025-01-17
P011170,ABS,23374.0,913.0,52.0,0.843,1,2025-02-24
P011171,ABS,7575.0,355.0,103.0,0.585,1,2025-02-05
P011172,ABS,14135.0,527.0,94.0,0.389,1,2025-02-04
P011173,Aluminum,13275.0,598.0,68.0,0.278,1,2025-02-25
P011174,ABS,7887.0,454.0,89.0,0.454,1,2025-01-28
P011175,ABS,4581.0,290.0,71.0,0.207,1,2025-02-26
P011176,Steel,7521.0,413.0,41.0,0.207,1,2025-02-07
P011177,Steel,9946.0,434.0,19.0,0.563,1,2025-02-17
P011178,Aluminum,3287.0,243.0,54.0,0.343,1,2025-02-17
P011179,Steel,10825.0,557.0,33.0,0.383,1,2025-02-28
P011180,Titanium,14916.0,593.0,30.0,0.404,1,2025-02-07
P011181,Titanium,9053.0,419.0,33.0,0.214,1,2025-01-07
P011182,Aluminum,28859.0,1056.0,58.0,0.321,1,2025-02-20
P011183,Brass,12966.0,630.0,52.0,0.478,1,2025-01-13
P011184,Brass,10699.0,518.0,36.0,0.066,1,2025-02-15
P011185,Steel,17815.0,705.0,30.0,0.498,1,2025-01-06
P011186,Brass,11893.0,522.0,44.0,0.167,1,2025-01-13
P011187,ABS,22867.0,814.0,73.0,0.482,1,2025-02-05
P011188,Steel,5383.0,326.0,49.0,0.287,1,2025-02-19
P011189,Steel,16828.0,671.0,32.0,0.551,1,2025-01-12
P011190,Brass,4353.0,273.0,43.0,0.302,1,2025-01-01
P011191,ABS,10153.0,,85.0,0.096,1,2025-02-04
P011192,,6252.0,310.0,51.0,0.655,1,2025-02-11
P011193,Steel,27339.0,1032.0,28.0,0.74,1,2025-03-01
P011194,Titanium,16359.0,621.0,44.0,0.313,1,2025-01-06
P011195,Steel,9310.0,424.0,47.0,0.393,1,2025-02-17
P011196,Steel,23762.0,933.0,23.0,0.3,1,2025-02-19
P011197,ABS,8400.0,456.0,65.0,0.221,1,2025-02-06
P011198,Titanium,22853.0,841.0,42.0,0.068,1,2025-01-02
P011199,Titanium,24693.0,860.0,50.0,0.413,1,2025-01-02
P011200,Aluminum,9258.0,449.0,73.0,0.347,1,2025-01-02
P011201,Aluminum,14602.0,645.0,71.0,0.605,1,2025-01-31
P011202,Brass,22998.0,848.0,62.0,0.264,1,2025-01-07
P011203,ABS,13954.0,570.0,77.0,0.228,1,2025-02-23
P011204,Aluminum,13311.0,634.0,63.0,0.376,1,2025-02-16
P011205,Brass,8509.0,439.0,44.0,0.456,1,2025-01-02
P011206,ABS,10116.0,491.0,78.0,0.919,1,2025-03-01
P011207,Aluminum,10797.0,520.0,54.0,0.021,1,2025-02-06
P011208,Aluminum,14969.0,694.0,45.0,0.71,1,2025-02-05
P011209,Steel,16669.0,684.0,29.0,0.659,1,2025-01-18
P011210,Steel,5513.0,345.0,49.0,0.403,1,2025-02-19
P011211,Aluminum,20281.0,810.0,47.0,0.153,1,2025-02-16
P011212,Aluminum,25574.0,858.0,47.0,0.586,1,2025-01-30
P011213,Titanium,10666.0,512.0,15.0,0.393,1,2025-02-03
P011214,Steel,5165.0,281.0,23.0,0.343,1,2025-02-17
P011215,Aluminum,8638.0,452.0,30.0,0.55,1,2025-03-01
P011216,Titanium,11390.0,475.0,17.0,0.43,1,2025-02-19
P011217,Aluminum,11850.0,481.0,54.0,0.63,1,2025-02-18
P011218,Titanium,25099.0,967.0,15.0,0.305,1,2025-02-20
P011219,Aluminum,33237.0,1092.0,64.0,0.314,1,2025-01-17
P011220,Steel,23057.0,824.0,31.0,0.207,1,2025-01-23
P011221,Brass,20688.0,813.0,53.0,0.559,1,2025-02-16
P011222,ABS,7267.0,429.0,60.0,0.2,1,2025-01-01
P011223,Steel,10380.0,510.0,22.0,0.456,1,2025-01-02
P011224,Steel,7192.0,383.0,35.0,0.743,1,2025-01-11
P011225,Steel,5789.0,298.0,15.0,0.369,1,2025-02-08
P011226,Steel,7307.0,384.0,33.0,0.166,1,2025-02-04
P011227,Titanium,7277.0,413.0,21.0,0.408,1,2025-02-28
P011228,Aluminum,7668.0,396.0,73.0,0.308,1,2025-01-13
P011229,Aluminum,15490.0,687.0,47.0,0.418,1,2025-01-29
P011230,Aluminum,15875.0,696.0,50.0,0.501,1,2025-02-20
P011231,ABS,3945.0,284.0,69.0,0.398,1,2025-03-01
P011232,Aluminum,15328.0,595.0,54.0,0.565,1,2025-01-03
P011233,ABS,6809.0,395.0,81.0,0.249,1,2025-01-03
P011234,Brass,19523.0,807.0,68.0,0.534,1,2025-01-25
P011235,ABS,3989.0,276.0,86.0,0.639,1,2025-01-09
P011236,Steel,10472.0,454.0,46.0,0.482,1,2025-01-19
P011237,Steel,17708.0,717.0,38.0,0.204,1,2025-01-02
P011238,Aluminum,4294.0,244.0,67.0,0.257,1,2025-01-15
P011239,Aluminum,9033.0,478.0,44.0,0.589,1,2025-02-15
P011240,Brass,7930.0,404.0,71.0,0.133,1,2025-02-23
P011241,Aluminum,29907.0,900.0,47.0,0.481,1,2025-01-21
P011242,Aluminum,17333.0,673.0,70.0,0.276,1,2025-01-16
P011243,Aluminum,10815.0,445.0,63.0,0.256,1,2025-01-11
P011244,,9247.0,467.0,95.0,0.537,1,2025-01-27
P011245,Aluminum,13486.0,560.0,58.0,0.402,1,2025-01-27
P011246,Steel,8301.0,431.0,55.0,0.339,1,2025-01-29
P011247,Aluminum,12771.0,519.0,54.0,0.524,1,2025-01-11
P011248,,15949.0,682.0,37.0,0.17,1,2025-02-19
P011249,Steel,8747.0,428.0,42.0,0.388,1,2025-01-08
P011250,Aluminum,17183.0,602.0,28.0,0.404,1,2025-01-31
P011251,Brass,8979.0,461.0,70.0,0.255,1,2025-02-27
P011252,ABS,17725.0,684.0,63.0,0.091,1,2025-01-28
P011253,Steel,4823.0,320.0,61.0,0.187,1,2025-01-01
P011254,Steel,7254.0,338.0,31.0,0.665,1,2025-01-24
P011255,Aluminum,10984.0,509.0,51.0,0.772,1,2025-01-19
P011256,Steel,5544.0,352.0,59.0,0.433,1,2025-01-16
P011257,Titanium,15458.0,714.0,33.0,0.086,1,2025-02-18
P011258,ABS,20660.0,701.0,51.0,0.232,1,2025-02-20
P011259,Brass,14323.0,568.0,50.0,0.481,1,2025-02-28
P011260,Steel,16642.0,630.0,40.0,0.482,1,2025-02-14
P011261,Aluminum,9433.0,481.0,46.0,0.083,1,2025-02-21
P011262,Aluminum,8935.0,415.0,66.0,0.695,1,2025-01-11
P011263,ABS,30177.0,884.0,85.0,0.099,1,2025-02-23
P011264,Aluminum,17637.0,701.0,66.0,0.32,1,2025-01-29
P011265,Brass,20832.0,699.0,38.0,0.443,1,2025-01-31
P011266,Brass,10826.0,544.0,52.0,0.523,1,2025-01-26
P011267,Brass,13456.0,613.0,45.0,0.835,1,2025-01-14
P011268,Steel,7168.0,396.0,39.0,0.357,1,2025-01-08
P011269,ABS,10895.0,479.0,96.0,0.235,1,2025-01-17
P011270,ABS,9227.0,447.0,56.0,0.575,1,2025-02-07
P011271,,8161.0,431.0,65.0,0.79,1,2025-01-28
P011272,Brass,5882.0,305.0,39.0,0.558,1,2025-02-10
P011273,Steel,8463.0,421.0,48.0,0.536,1,2025-02-07
P011274,Steel,4307.0,244.0,38.0,0.386,1,2025-02-26
P011275,Steel,3653.0,254.0,37.0,0.252,1,2025-01-10
P011276,Steel,10218.0,530.0,41.0,0.471,1,2025-02-19
P011277,Titanium,12077.0,544.0,23.0,0.407,1,2025-01-25
P011278,Aluminum,18109.0,781.0,77.0,0.445,1,2025-02-26
P011279,Aluminum,2600.0,180.0,35.0,0.602,1,2025-02-20
P011280,Steel,11892.0,507.0,51.0,0.482,1,2025-01-05
P011281,Aluminum,18057.0,621.0,66.0,0.072,1,2025-01-23
P011282,Steel,42003.0,1226.0,33.0,0.311,1,2025-01-02
P011283,Aluminum,15164.0,619.0,37.0,0.26,1,2025-02-02
P011284,Steel,11143.0,548.0,15.0,0.649,1,2025-02-03
P011285,ABS,12804.0,579.0,72.0,0.205,1,2025-02-28
P011286,ABS,10629.0,483.0,70.0,0.509,1,2025-01-06
P011287,Aluminum,14655.0,686.0,53.0,0.361,1,2025-02-13
P011288,Titanium,29437.0,1036.0,23.0,0.474,1,2025-01-14
P011289,Titanium,14935.0,652.0,22.0,0.279,1,2025-02-05
P011290,Aluminum,8989.0,409.0,56.0,0.299,1,2025-01-10
P011291,Aluminum,22456.0,812.0,46.0,0.649,1,2025-02-19
P011292,Titanium,10103.0,423.0,21.0,0.556,1,2025-02-28
P011293,Steel,7991.0,397.0,50.0,0.206,1,2025-01-23
P011294,ABS,22806.0,890.0,84.0,0.316,1,2025-02-26
P011295,ABS,15963.0,639.0,78.0,0.503,1,2025-02-18
P011296,Steel,15148.0,670.0,37.0,0.527,1,2025-02-05
P011297,Steel,9862.0,456.0,36.0,0.599,1,2025-01-11
P011298,ABS,12448.0,617.0,75.0,0.2,1,2025-01-01
P011299,Steel,16896.0,625.0,46.0,0.654,1,2025-02-28
P011300,Brass,9693.0,,43.0,0.348,1,2025-01-03
P011301,Aluminum,8409.0,407.0,48.0,0.233,1,2025-02-11
P011302,Brass,10433.0,488.0,52.0,0.484,1,2025-02-20
P011303,Aluminum,10973.0,481.0,56.0,0.504,1,2025-02-21
P011304,Aluminum,4986.0,297.0,46.0,0.451,1,2025-01-16
P011305,Steel,11532.0,577.0,41.0,0.356,1,2025-01-09
P011306,Aluminum,12495.0,572.0,58.0,0.795,1,2025-02-20
P011307,Titanium,8946.0,403.0,39.0,0.457,1,2025-01-04
P011308,ABS,6384.0,390.0,83.0,0.084,1,2025-02-17
P011309,Titanium,8660.0,427.0,42.0,0.594,1,2025-01-03
P011310,Steel,11154.0,529.0,22.0,0.515,1,2025-02-28
P011311,Steel,9145.0,501.0,22.0,0.398,1,2025-01-28
P011312,ABS,7533.0,378.0,62.0,0.415,1,2025-01-04
P011313,Titanium,9409.0,,25.0,0.3,1,2025-02-26
P011314,Steel,13765.0,623.0,29.0,0.45,1,2025-02-10
P011315,Brass,57074.0,1455.0,49.0,0.61,1,2025-01-20
P011316,Steel,20991.0,819.0,30.0,0.183,1,2025-01-21
P011317,Brass,11318.0,533.0,40.0,0.47,1,2025-02-22
P011318,Steel,24606.0,783.0,23.0,0.203,1,2025-01-05
P011319,Steel,16327.0,594.0,22.0,0.127,1,2025-02-17
P011320,Aluminum,11952.0,591.0,80.0,0.281,1,2025-01-08
P011321,Steel,18922.0,786.0,51.0,0.153,1,2025-02-22
P011322,Steel,21869.0,868.0,41.0,0.604,1,2025-02-07
P011323,Titanium,5751.0,290.0,22.0,0.36,1,2025-01-21
P011324,ABS,3449.0,253.0,63.0,0.205,1,2025-01-15
P011325,Aluminum,13589.0,581.0,54.0,0.618,1,2025-01-06
P011326,Brass,9477.0,466.0,56.0,0.367,1,2025-02-06
P011327,Steel,16647.0,620.0,43.0,0.579,1,2025-01-17
P011328,Aluminum,25372.0,780.0,33.0,0.35,1,2025-01-15
P011329,ABS,16109.0,595.0,87.0,0.46,1,2025-02-14
P011330,Steel,16642.0,625.0,30.0,0.355,1,2025-01-17
P011331,Aluminum,8264.0,405.0,53.0,0.411,1,2025-01-06
P011332,Steel,12860.0,519.0,37.0,0.2,1,2025-01-11
P011333,Titanium,3932.0,271.0,27.0,0.779,1,2025-01-20
P011334,Steel,6430.0,397.0,44.0,0.598,1,2025-01-09
P011335,Steel,11416.0,485.0,48.0,0.55,1,2025-02-16
P011336,Titanium,7050.0,398.0,38.0,0.262,1,2025-02-22
P011337,Aluminum,12693.0,604.0,55.0,0.685,1,2025-02-03
P011338,Aluminum,12882.0,622.0,54.0,0.411,1,2025-02-20
P011339,Steel,17176.0,670.0,24.0,0.449,1,2025-01-11
P011340,Aluminum,8737.0,411.0,55.0,0.262,1,2025-02-28
P011341,Steel,13872.0,653.0,18.0,0.464,1,2025-02-23
P011342,Steel,7167.0,376.0,32.0,0.399,1,2025-02-11
P011343,Brass,25620.0,874.0,45.0,0.098,1,2025-01-17
P011344,Steel,22766.0,899.0,31.0,0.441,1,2025-01-06
P011345,Aluminum,28812.0,1037.0,48.0,0.305,1,2025-02-26
P011346,Aluminum,20055.0,795.0,55.0,0.685,1,2025-01-29
P011347,Aluminum,12608.0,544.0,15.0,0.279,1,2025-01-17
P011348,Steel,9858.0,512.0,60.0,0.204,1,2025-03-01
P011349,Brass,7927.0,359.0,60.0,0.307,1,2025-02-26
P011350,Aluminum,10340.0,497.0,62.0,0.315,1,2025-02-21
P011351,Aluminum,21495.0,751.0,46.0,0.629,1,2025-02-07
P011352,Titanium,6417.0,322.0,34.0,0.613,1,2025-01-01
P011353,Aluminum,25202.0,916.0,57.0,0.465,1,2025-02-07
P011354,Steel,6406.0,314.0,34.0,0.237,1,2025-02-17
P011355,Titanium,4314.0,280.0,21.0,0.288,1,2025-01-02
P011356,Brass,14114.0,645.0,57.0,0.231,1,2025-01-26
P011357,Steel,16049.0,654.0,34.0,0.093,1,2025-02-19
P011358,,8332.0,426.0,62.0,0.306,1,2025-01-12
P011359,Steel,13363.0,511.0,46.0,0.552,1,2025-01-05
P011360,Brass,30649.0,888.0,55.0,0.58,1,2025-01-21
P011361,Steel,7799.0,404.0,20.0,0.514,1,2025-01-17
P011362,ABS,15325.0,685.0,109.0,0.58,1,2025-01-06
P011363,Aluminum,7632.0,405.0,46.0,0.197,1,2025-02-07
P011364,Aluminum,11578.0,486.0,37.0,0.547,1,2025-01-14
P011365,Steel,4745.0,256.0,25.0,0.608,1,2025-02-27
P011366,Steel,26236.0,880.0,34.0,0.457,1,2025-01-21
P011367,ABS,21367.0,703.0,77.0,0.482,1,2025-02-19
P011368,ABS,8608.0,447.0,85.0,0.451,1,2025-01-14
P011369,Aluminum,18982.0,794.0,35.0,0.22,1,2025-02-07
P011370,ABS,21331.0,747.0,53.0,0.118,1,2025-02-20
P011371,ABS,6482.0,322.0,71.0,0.35,1,2025-01-04
P011372,Steel,9922.0,425.0,51.0,0.835,1,2025-01-09
P011373,Steel,16763.0,639.0,43.0,0.092,1,2025-01-20
P011374,Steel,5803.0,346.0,55.0,0.736,1,2025-02-24
P011375,Steel,32301.0,1141.0,53.0,0.51,1,2025-01-30
P011376,ABS,9256.0,473.0,69.0,0.572,1,2025-01-10
P011377,Aluminum,17046.0,616.0,42.0,0.194,1,2025-01-05
P011378,Brass,3465.0,227.0,37.0,0.398,1,2025-01-12
P011379,ABS,7530.0,423.0,63.0,0.099,1,2025-01-17
P011380,Titanium,12804.0,520.0,31.0,0.175,1,2025-02-04
P011381,Steel,21819.0,740.0,43.0,0.523,1,2025-02-03
P011382,Steel,28719.0,902.0,30.0,0.14,1,2025-01-15
P011383,Steel,10468.0,532.0,35.0,0.104,1,2025-02-27
P011384,ABS,18730.0,726.0,80.0,0.88,1,2025-02-09
P011385,Titanium,15169.0,588.0,49.0,0.225,1,2025-03-01
P011386,Aluminum,6963.0,374.0,46.0,0.492,1,2025-02-09
P011387,ABS,8952.0,492.0,88.0,0.109,1,2025-02-21
P011388,Steel,33383.0,1098.0,55.0,0.479,1,2025-01-30
P011389,Aluminum,9384.0,509.0,52.0,0.096,1,2025-01-02
P011390,ABS,5469.0,301.0,49.0,0.093,1,2025-01-18
P011391,ABS,15498.0,587.0,75.0,0.376,1,2025-01-16
P011392,Steel,16572.0,623.0,33.0,0.416,1,2025-02-15
P011393,Steel,16965.0,716.0,27.0,0.609,1,2025-01-16
P011394,Aluminum,12207.0,494.0,56.0,0.317,1,2025-01-24
P011395,Steel,29309.0,857.0,29.0,0.497,1,2025-02-23
P011396,Aluminum,13709.0,,44.0,0.511,1,2025-02-18
P011397,Brass,13292.0,609.0,50.0,0.562,1,2025-02-07
P011398,Steel,41904.0,1261.0,43.0,0.156,1,2025-02-16
P011399,Titanium,25539.0,824.0,27.0,0.565,1,2025-01-30
P011400,Aluminum,5386.0,293.0,63.0,0.605,1,2025-02-05
P011401,Aluminum,11181.0,538.0,53.0,0.102,1,2025-02-03
P011402,Aluminum,10255.0,452.0,54.0,0.528,1,2025-02-16
P011403,Steel,10173.0,514.0,36.0,0.226,1,2025-01-15
P011404,Aluminum,19294.0,751.0,59.0,0.521,1,2025-01-14
P011405,Steel,7975.0,445.0,40.0,0.33,1,2025-02-02
P011406,Steel,14692.0,563.0,25.0,0.522,1,2025-02-15
P011407,Steel,24508.0,799.0,50.0,0.493,1,2025-01-16
P011408,Brass,17360.0,756.0,43.0,0.19,1,2025-02-23
P011409,Titanium,14595.0,634.0,27.0,0.398,1,2025-01-10
P011410,ABS,14381.0,563.0,82.0,0.648,1,2025-01-15
P011411,Steel,17897.0,745.0,38.0,0.34,1,2025-01-28
P011412,ABS,11728.0,465.0,64.0,0.523,1,2025-01-10
P011413,ABS,7285.0,425.0,64.0,0.572,1,2025-01-20
P011414,Steel,16634.0,711.0,30.0,0.148,1,2025-01-25
P011415,ABS,13166.0,524.0,96.0,0.476,1,2025-01-11
P011416,Brass,5804.0,350.0,45.0,0.467,1,2025-02-26
P011417,Aluminum,7598.0,395.0,37.0,0.588,1,2025-02-06
P011418,Aluminum,11433.0,,45.0,0.587,1,2025-01-24
P011419,Titanium,5535.0,330.0,31.0,0.213,1,2025-01-24
P011420,Steel,10058.0,498.0,38.0,0.457,1,2025-01-09
P011421,ABS,13308.0,636.0,82.0,0.743,1,2025-01-25
P011422,ABS,16767.0,641.0,90.0,0.253,1,2025-01-13
P011423,Steel,19258.0,692.0,50.0,0.402,1,2025-01-30
P011424,Aluminum,15068.0,666.0,72.0,0.316,1,2025-01-20
P011425,Brass,5880.0,319.0,56.0,0.357,1,2025-01-21
P011426,Brass,11226.0,458.0,41.0,0.473,1,2025-02-15
P011427,Aluminum,12561.0,540.0,48.0,0.052,1,2025-01-19
P011428,Aluminum,6641.0,375.0,60.0,0.231,1,2025-01-02
P011429,Titanium,14003.0,647.0,40.0,0.507,1,2025-02-17
P011430,Aluminum,19502.0,686.0,42.0,0.264,1,2025-02-13
P011431,Steel,5983.0,303.0,28.0,0.382,1,2025-02-14
P011432,Aluminum,24448.0,889.0,60.0,0.081,1,2025-01-24
P011433,Aluminum,23435.0,917.0,56.0,0.356,1,2025-01-12
P011434,Aluminum,22834.0,739.0,52.0,0.528,1,2025-02-01
P011435,Steel,17017.0,656.0,28.0,0.265,1,2025-01-04
P011436,Aluminum,18633.0,676.0,41.0,0.862,1,2025-01-03
P011437,Titanium,12767.0,565.0,15.0,0.468,1,2025-01-10
P011438,Brass,17483.0,770.0,45.0,0.414,1,2025-02-14
P011439,Titanium,16645.0,676.0,24.0,0.706,1,2025-02-13
P011440,ABS,9452.0,512.0,71.0,0.461,1,2025-01-01
P011441,Brass,7834.0,387.0,32.0,0.147,1,2025-02-14
P011442,ABS,23811.0,807.0,62.0,0.38,1,2025-01-30
P011443,Aluminum,7785.0,401.0,38.0,0.439,1,2025-02-14
P011444,Steel,16620.0,698.0,39.0,0.083,1,2025-02-07
P011445,Aluminum,13463.0,603.0,40.0,0.301,1,2025-01-15
P011446,ABS,7980.0,410.0,50.0,0.275,1,2025-02-15
P011447,Aluminum,11108.0,480.0,68.0,0.537,1,2025-01-11
P011448,Aluminum,13010.0,513.0,68.0,0.293,1,2025-02-27
P011449,Steel,4935.0,273.0,52.0,0.785,1,2025-02-13
P011450,Steel,29237.0,1087.0,21.0,0.466,1,2025-02-24
P011451,Brass,8899.0,405.0,40.0,0.213,1,2025-01-15
P011452,ABS,13927.0,624.0,88.0,0.649,1,2025-02-19
P011453,Aluminum,9306.0,470.0,70.0,0.302,1,2025-01-30
